state,city,abbr,city_id,white,black,hispanic,asian,american_indian,alaskan_native,native_hawaiian,city_k12,city_teacher,state_k12,state_teacher
Colorado,,CO,1,0,1,1,1,1,0,0,,,0.389410853,0.106808014
Colorado,,CO,1,0,1,1,1,1,0,1,,,0.390598923,0.10707733
Colorado,,CO,1,0,1,1,1,1,1,0,,,0.389508933,0.106808014
Colorado,,CO,1,0,1,1,1,1,1,1,,,0.390697002,0.10707733
Colorado,,CO,1,1,0,0,0,0,0,0,,,0.56684649,0.879976451
Colorado,,CO,1,1,0,0,0,0,0,1,,,0.568034589,0.880245745
Colorado,,CO,1,1,0,0,0,0,1,0,,,0.56694454,0.879976451
Colorado,,CO,1,1,0,0,0,0,1,1,,,0.568132639,0.880245745
Colorado,,CO,1,1,0,0,0,1,0,0,,,0.571517766,0.882048607
Colorado,,CO,1,1,0,0,0,1,0,1,,,0.572705865,0.882317901
Colorado,,CO,1,1,0,0,0,1,1,0,,,0.571615815,0.882048607
Colorado,,CO,1,1,0,0,0,1,1,1,,,0.572803915,0.882317901
Colorado,,CO,1,1,0,0,1,0,0,0,,,0.595430613,0.897241294
Colorado,,CO,1,1,0,0,1,0,0,1,,,0.596618712,0.897510588
Colorado,,CO,1,1,0,0,1,0,1,0,,,0.595528662,0.897241294
Colorado,,CO,1,1,0,0,1,0,1,1,,,0.596716762,0.897510588
Colorado,,CO,1,1,0,0,1,1,0,0,,,0.600101888,0.89931345
Colorado,,CO,1,1,0,0,1,1,0,1,,,0.601289988,0.899582744
Colorado,,CO,1,1,0,0,1,1,1,0,,,0.600199938,0.89931345
Colorado,,CO,1,1,0,0,1,1,1,1,,,0.601388037,0.899582744
Colorado,,CO,1,1,0,1,0,0,0,0,,,0.880949795,0.952017188
Colorado,,CO,1,1,0,1,0,0,0,1,,,0.882137895,0.952286482
Colorado,,CO,1,1,0,1,0,0,1,0,,,0.881047845,0.952017188
Colorado,,CO,1,1,0,1,0,0,1,1,,,0.882235944,0.952286482
Colorado,,CO,1,1,0,1,0,1,0,0,,,0.885621071,0.954089344
Colorado,,CO,1,1,0,1,0,1,0,1,,,0.88680917,0.954358637
Colorado,,CO,1,1,0,1,0,1,1,0,,,0.885719121,0.954089344
Colorado,,CO,1,1,0,1,0,1,1,1,,,0.88690722,0.954358637
Colorado,,CO,1,1,0,1,1,0,0,0,,,0.909533918,0.969282031
Colorado,,CO,1,1,0,1,1,0,0,1,,,0.910722017,0.969551325
Colorado,,CO,1,1,0,1,1,0,1,0,,,0.909631968,0.969282031
Colorado,,CO,1,1,0,1,1,0,1,1,,,0.910820067,0.969551325
Colorado,,CO,1,1,0,1,1,1,0,0,,,0.914205194,0.971354187
Colorado,,CO,1,1,0,1,1,1,0,1,,,0.915393293,0.97162348
Colorado,,CO,1,1,0,1,1,1,1,0,,,0.914303243,0.971354187
Colorado,,CO,1,1,0,1,1,1,1,1,,,0.915491343,0.97162348
Colorado,,CO,1,1,1,0,0,0,0,0,,,0.608898699,0.895406723
Colorado,,CO,1,1,1,0,0,0,0,1,,,0.610086799,0.895676017
Colorado,,CO,1,1,1,0,0,0,1,0,,,0.608996749,0.895406723
Colorado,,CO,1,1,1,0,0,0,1,1,,,0.610184848,0.895676017
Colorado,,CO,1,1,1,0,0,1,0,0,,,0.613569975,0.897478878
Colorado,,CO,1,1,1,0,0,1,0,1,,,0.614758074,0.897748172
Colorado,,CO,1,1,1,0,0,1,1,0,,,0.613668025,0.897478878
Colorado,,CO,1,1,1,0,0,1,1,1,,,0.614856124,0.897748172
Colorado,,CO,1,1,1,0,1,0,0,0,,,0.637482822,0.912671566
Colorado,,CO,1,1,1,0,1,0,0,1,,,0.638670921,0.91294086
Colorado,,CO,1,1,1,0,1,0,1,0,,,0.637580872,0.912671566
Colorado,,CO,1,1,1,0,1,0,1,1,,,0.638768971,0.91294086
Colorado,,CO,1,1,1,0,1,1,0,0,,,0.642154098,0.914743721
Colorado,,CO,1,1,1,0,1,1,0,1,,,0.643342197,0.915013015
Colorado,,CO,1,1,1,0,1,1,1,0,,,0.642252147,0.914743721
Colorado,,CO,1,1,1,0,1,1,1,1,,,0.643440247,0.915013015
Colorado,,CO,1,1,1,1,0,0,0,0,,,0.923002005,0.96744746
Colorado,,CO,1,1,1,1,0,0,0,1,,,0.924190104,0.967716753
Colorado,,CO,1,1,1,1,0,0,1,0,,,0.923100054,0.96744746
Colorado,,CO,1,1,1,1,0,0,1,1,,,0.924288154,0.967716753
Colorado,,CO,1,1,1,1,0,1,0,0,,,0.92767328,0.969519615
Colorado,,CO,1,1,1,1,0,1,0,1,,,0.92886138,0.969788909
Colorado,,CO,1,1,1,1,0,1,1,0,,,0.92777133,0.969519615
Colorado,,CO,1,1,1,1,0,1,1,1,,,0.928959429,0.969788909
Colorado,,CO,1,1,1,1,1,0,0,0,,,0.951586127,0.984712303
Colorado,,CO,1,1,1,1,1,0,0,1,,,0.952774227,0.984981596
Colorado,,CO,1,1,1,1,1,0,1,0,,,0.951684177,0.984712303
Colorado,,CO,1,1,1,1,1,0,1,1,,,0.952872276,0.984981596
Colorado,,CO,1,1,1,1,1,1,0,0,,,0.956257403,0.986784458
Colorado,,CO,1,1,1,1,1,1,0,1,,,0.957445502,0.987053752
Colorado,,CO,1,1,1,1,1,1,1,0,,,0.956355453,0.986784458
Colorado,,CO,1,1,1,1,1,1,1,1,,,0.957543552,0.987053752
Connecticut,,CT,1,0,0,0,0,0,0,0,,,0,0
Connecticut,,CT,1,0,0,0,0,0,0,1,,,0.000563906,0
Connecticut,,CT,1,0,0,0,0,0,1,0,,,0,0
Connecticut,,CT,1,0,0,0,0,0,1,1,,,0.000563906,0
Connecticut,,CT,1,0,0,0,0,1,0,0,,,0.000728344,0.000448776
Connecticut,,CT,1,0,0,0,0,1,0,1,,,0.00129225,0.000448776
Connecticut,,CT,1,0,0,0,0,1,1,0,,,0.000728344,0.000448776
Connecticut,,CT,1,0,0,0,0,1,1,1,,,0.00129225,0.000448776
Connecticut,,CT,1,0,0,0,1,0,0,0,,,0.042479392,0.01773965
Connecticut,,CT,1,0,0,0,1,0,0,1,,,0.043043297,0.01773965
Connecticut,,CT,1,0,0,0,1,0,1,0,,,0.042479392,0.01773965
Connecticut,,CT,1,0,0,0,1,0,1,1,,,0.043043297,0.01773965
Connecticut,,CT,1,0,0,0,1,1,0,0,,,0.043207735,0.018188426
Connecticut,,CT,1,0,0,0,1,1,0,1,,,0.043771639,0.018188426
Connecticut,,CT,1,0,0,0,1,1,1,0,,,0.043207735,0.018188426
Connecticut,,CT,1,0,0,0,1,1,1,1,,,0.043771639,0.018188426
Connecticut,,CT,1,0,0,1,0,0,0,0,,,0.213618621,0.047481287
Connecticut,,CT,1,0,0,1,0,0,0,1,,,0.214182526,0.047481287
Connecticut,,CT,1,0,0,1,0,0,1,0,,,0.213618621,0.047481287
Connecticut,,CT,1,0,0,1,0,0,1,1,,,0.214182526,0.047481287
Connecticut,,CT,1,0,0,1,0,1,0,0,,,0.21434696,0.047930066
Connecticut,,CT,1,0,0,1,0,1,0,1,,,0.214910865,0.047930066
Connecticut,,CT,1,0,0,1,0,1,1,0,,,0.21434696,0.047930066
Connecticut,,CT,1,0,0,1,0,1,1,1,,,0.214910865,0.047930066
Connecticut,,CT,1,0,0,1,1,0,0,0,,,0.256098002,0.065220937
Connecticut,,CT,1,0,0,1,1,0,0,1,,,0.256661922,0.065220937
Connecticut,,CT,1,0,0,1,1,0,1,0,,,0.256098002,0.065220937
Connecticut,,CT,1,0,0,1,1,0,1,1,,,0.256661922,0.065220937
Connecticut,,CT,1,0,0,1,1,1,0,0,,,0.256826341,0.065669715
Connecticut,,CT,1,0,0,1,1,1,0,1,,,0.257390261,0.065669715
Connecticut,,CT,1,0,0,1,1,1,1,0,,,0.256826341,0.065669715
Connecticut,,CT,1,0,0,1,1,1,1,1,,,0.257390261,0.065669715
Connecticut,,CT,1,0,1,0,0,0,0,0,,,0.113205574,0.042500243
Connecticut,,CT,1,0,1,0,0,0,0,1,,,0.113769479,0.042500243
Connecticut,,CT,1,0,1,0,0,0,1,0,,,0.113205574,0.042500243
Connecticut,,CT,1,0,1,0,0,0,1,1,,,0.113769479,0.042500243
Connecticut,,CT,1,0,1,0,0,1,0,0,,,0.113933921,0.042949021
Connecticut,,CT,1,0,1,0,0,1,0,1,,,0.114497826,0.042949021
Connecticut,,CT,1,0,1,0,0,1,1,0,,,0.113933921,0.042949021
Connecticut,,CT,1,0,1,0,0,1,1,1,,,0.114497826,0.042949021
Connecticut,,CT,1,0,1,0,1,0,0,0,,,0.155684963,0.060239892
Connecticut,,CT,1,0,1,0,1,0,0,1,,,0.156248868,0.060239892
Connecticut,,CT,1,0,1,0,1,0,1,0,,,0.155684963,0.060239892
Connecticut,,CT,1,0,1,0,1,0,1,1,,,0.156248868,0.060239892
Connecticut,,CT,1,0,1,0,1,1,0,0,,,0.156413302,0.060688671
Connecticut,,CT,1,0,1,0,1,1,0,1,,,0.156977206,0.060688671
Connecticut,,CT,1,0,1,0,1,1,1,0,,,0.156413302,0.060688671
Connecticut,,CT,1,0,1,0,1,1,1,1,,,0.156977206,0.060688671
Connecticut,,CT,1,0,1,1,0,0,0,0,,,0.326824188,0.089981526
Connecticut,,CT,1,0,1,1,0,0,0,1,,,0.327388108,0.089981526
Connecticut,,CT,1,0,1,1,0,0,1,0,,,0.326824188,0.089981526
Connecticut,,CT,1,0,1,1,0,0,1,1,,,0.327388108,0.089981526
Connecticut,,CT,1,0,1,1,0,1,0,0,,,0.327552527,0.090430304
Connecticut,,CT,1,0,1,1,0,1,0,1,,,0.328116447,0.090430304
Connecticut,,CT,1,0,1,1,0,1,1,0,,,0.327552527,0.090430304
Connecticut,,CT,1,0,1,1,0,1,1,1,,,0.328116447,0.090430304
Connecticut,,CT,1,0,1,1,1,0,0,0,,,0.369303584,0.10772118
Connecticut,,CT,1,0,1,1,1,0,0,1,,,0.369867504,0.10772118
Connecticut,,CT,1,0,1,1,1,0,1,0,,,0.369303584,0.10772118
Connecticut,,CT,1,0,1,1,1,0,1,1,,,0.369867504,0.10772118
Connecticut,,CT,1,0,1,1,1,1,0,0,,,0.370031923,0.108169958
Connecticut,,CT,1,0,1,1,1,1,0,1,,,0.370595843,0.108169958
Connecticut,,CT,1,0,1,1,1,1,1,0,,,0.370031923,0.108169958
Connecticut,,CT,1,0,1,1,1,1,1,1,,,0.370595843,0.108169958
Connecticut,,CT,1,1,0,0,0,0,0,0,,,0.589977264,0.878882289
Connecticut,,CT,1,1,0,0,0,0,0,1,,,0.590541184,0.878882289
Connecticut,,CT,1,1,0,0,0,0,1,0,,,0.589977264,0.878882289
Connecticut,,CT,1,1,0,0,0,0,1,1,,,0.590541184,0.878882289
Connecticut,,CT,1,1,0,0,0,1,0,0,,,0.590705633,0.879331052
Connecticut,,CT,1,1,0,0,0,1,0,1,,,0.591269553,0.879331052
Connecticut,,CT,1,1,0,0,0,1,1,0,,,0.590705633,0.879331052
Connecticut,,CT,1,1,0,0,0,1,1,1,,,0.591269553,0.879331052
Connecticut,,CT,1,1,0,0,1,0,0,0,,,0.63245666,0.896621943
Connecticut,,CT,1,1,0,0,1,0,0,1,,,0.63302058,0.896621943
Connecticut,,CT,1,1,0,0,1,0,1,0,,,0.63245666,0.896621943
Connecticut,,CT,1,1,0,0,1,0,1,1,,,0.63302058,0.896621943
Connecticut,,CT,1,1,0,0,1,1,0,0,,,0.633185029,0.897070706
Connecticut,,CT,1,1,0,0,1,1,0,1,,,0.633748949,0.897070706
Connecticut,,CT,1,1,0,0,1,1,1,0,,,0.633185029,0.897070706
Connecticut,,CT,1,1,0,0,1,1,1,1,,,0.633748949,0.897070706
Connecticut,,CT,1,1,0,1,0,0,0,0,,,0.803595901,0.926363587
Connecticut,,CT,1,1,0,1,0,0,0,1,,,0.80415982,0.926363587
Connecticut,,CT,1,1,0,1,0,0,1,0,,,0.803595901,0.926363587
Connecticut,,CT,1,1,0,1,0,0,1,1,,,0.80415982,0.926363587
Connecticut,,CT,1,1,0,1,0,1,0,0,,,0.804324269,0.926812351
Connecticut,,CT,1,1,0,1,0,1,0,1,,,0.804888189,0.926812351
Connecticut,,CT,1,1,0,1,0,1,1,0,,,0.804324269,0.926812351
Connecticut,,CT,1,1,0,1,0,1,1,1,,,0.804888189,0.926812351
Connecticut,,CT,1,1,0,1,1,0,0,0,,,0.846075296,0.944103241
Connecticut,,CT,1,1,0,1,1,0,0,1,,,0.846639216,0.944103241
Connecticut,,CT,1,1,0,1,1,0,1,0,,,0.846075296,0.944103241
Connecticut,,CT,1,1,0,1,1,0,1,1,,,0.846639216,0.944103241
Connecticut,,CT,1,1,0,1,1,1,0,0,,,0.846803665,0.944552004
Connecticut,,CT,1,1,0,1,1,1,0,1,,,0.847367585,0.944552004
Connecticut,,CT,1,1,0,1,1,1,1,0,,,0.846803665,0.944552004
Connecticut,,CT,1,1,0,1,1,1,1,1,,,0.847367585,0.944552004
Connecticut,,CT,1,1,1,0,0,0,0,0,,,0.703182817,0.921382546
Connecticut,,CT,1,1,1,0,0,0,0,1,,,0.703746736,0.921382546
Connecticut,,CT,1,1,1,0,0,0,1,0,,,0.703182817,0.921382546
Connecticut,,CT,1,1,1,0,0,0,1,1,,,0.703746736,0.921382546
Connecticut,,CT,1,1,1,0,0,1,0,0,,,0.703911185,0.92183131
Connecticut,,CT,1,1,1,0,0,1,0,1,,,0.704475105,0.92183131
Connecticut,,CT,1,1,1,0,0,1,1,0,,,0.703911185,0.92183131
Connecticut,,CT,1,1,1,0,0,1,1,1,,,0.704475105,0.92183131
Connecticut,,CT,1,1,1,0,1,0,0,0,,,0.745662212,0.9391222
Connecticut,,CT,1,1,1,0,1,0,0,1,,,0.746226132,0.9391222
Connecticut,,CT,1,1,1,0,1,0,1,0,,,0.745662212,0.9391222
Connecticut,,CT,1,1,1,0,1,0,1,1,,,0.746226132,0.9391222
Connecticut,,CT,1,1,1,0,1,1,0,0,,,0.746390581,0.939570963
Connecticut,,CT,1,1,1,0,1,1,0,1,,,0.746954501,0.939570963
Connecticut,,CT,1,1,1,0,1,1,1,0,,,0.746390581,0.939570963
Connecticut,,CT,1,1,1,0,1,1,1,1,,,0.746954501,0.939570963
Connecticut,,CT,1,1,1,1,0,0,0,0,,,0.916801453,0.968863845
Connecticut,,CT,1,1,1,1,0,0,0,1,,,0.917365372,0.968863845
Connecticut,,CT,1,1,1,1,0,0,1,0,,,0.916801453,0.968863845
Connecticut,,CT,1,1,1,1,0,0,1,1,,,0.917365372,0.968863845
Connecticut,,CT,1,1,1,1,0,1,0,0,,,0.917529821,0.969312608
Connecticut,,CT,1,1,1,1,0,1,0,1,,,0.918093741,0.969312608
Connecticut,,CT,1,1,1,1,0,1,1,0,,,0.917529821,0.969312608
Connecticut,,CT,1,1,1,1,0,1,1,1,,,0.918093741,0.969312608
Connecticut,,CT,1,1,1,1,1,0,0,0,,,0.959280849,0.986603498
Connecticut,,CT,1,1,1,1,1,0,0,1,,,0.959844768,0.986603498
Connecticut,,CT,1,1,1,1,1,0,1,0,,,0.959280849,0.986603498
Connecticut,,CT,1,1,1,1,1,0,1,1,,,0.959844768,0.986603498
Connecticut,,CT,1,1,1,1,1,1,0,0,,,0.960009217,0.987052262
Connecticut,,CT,1,1,1,1,1,1,0,1,,,0.960573137,0.987052262
Connecticut,,CT,1,1,1,1,1,1,1,0,,,0.960009217,0.987052262
Connecticut,,CT,1,1,1,1,1,1,1,1,,,0.960573137,0.987052262
Delaware,,DE,1,0,0,0,0,0,0,0,,,0,0
Delaware,,DE,1,0,0,0,0,0,0,1,,,1.67917E-05,0
Delaware,,DE,1,0,0,0,0,0,1,0,,,0,0
Delaware,,DE,1,0,0,0,0,0,1,1,,,1.67917E-05,0
Delaware,,DE,1,0,0,0,0,1,0,0,,,0.002775665,0.005905356
Delaware,,DE,1,0,0,0,0,1,0,1,,,0.002792457,0.005905356
Delaware,,DE,1,0,0,0,0,1,1,0,,,0.002775665,0.005905356
Delaware,,DE,1,0,0,0,0,1,1,1,,,0.002792457,0.005905356
Delaware,,DE,1,0,0,0,1,0,0,0,,,0.034931734,0.014753516
Delaware,,DE,1,0,0,0,1,0,0,1,,,0.034948524,0.014753516
Delaware,,DE,1,0,0,0,1,0,1,0,,,0.034931734,0.014753516
Delaware,,DE,1,0,0,0,1,0,1,1,,,0.034948524,0.014753516
Delaware,,DE,1,0,0,0,1,1,0,0,,,0.0377074,0.020658873
Delaware,,DE,1,0,0,0,1,1,0,1,,,0.037724189,0.020658873
Delaware,,DE,1,0,0,0,1,1,1,0,,,0.0377074,0.020658873
Delaware,,DE,1,0,0,0,1,1,1,1,,,0.037724189,0.020658873
Delaware,,DE,1,0,0,1,0,0,0,0,,,0.140166879,0.037545428
Delaware,,DE,1,0,0,1,0,0,0,1,,,0.140183672,0.037545428
Delaware,,DE,1,0,0,1,0,0,1,0,,,0.140166879,0.037545428
Delaware,,DE,1,0,0,1,0,0,1,1,,,0.140183672,0.037545428
Delaware,,DE,1,0,0,1,0,1,0,0,,,0.142942548,0.043450784
Delaware,,DE,1,0,0,1,0,1,0,1,,,0.142959341,0.043450784
Delaware,,DE,1,0,0,1,0,1,1,0,,,0.142942548,0.043450784
Delaware,,DE,1,0,0,1,0,1,1,1,,,0.142959341,0.043450784
Delaware,,DE,1,0,0,1,1,0,0,0,,,0.175098613,0.052298944
Delaware,,DE,1,0,0,1,1,0,0,1,,,0.175115407,0.052298944
Delaware,,DE,1,0,0,1,1,0,1,0,,,0.175098613,0.052298944
Delaware,,DE,1,0,0,1,1,0,1,1,,,0.175115407,0.052298944
Delaware,,DE,1,0,0,1,1,1,0,0,,,0.177874282,0.058204301
Delaware,,DE,1,0,0,1,1,1,0,1,,,0.177891076,0.058204301
Delaware,,DE,1,0,0,1,1,1,1,0,,,0.177874282,0.058204301
Delaware,,DE,1,0,0,1,1,1,1,1,,,0.177891076,0.058204301
Delaware,,DE,1,0,1,0,0,0,0,0,,,0.257117569,0.094347447
Delaware,,DE,1,0,1,0,0,0,0,1,,,0.257134348,0.094347447
Delaware,,DE,1,0,1,0,0,0,1,0,,,0.257117569,0.094347447
Delaware,,DE,1,0,1,0,0,0,1,1,,,0.257134348,0.094347447
Delaware,,DE,1,0,1,0,0,1,0,0,,,0.259893239,0.100252807
Delaware,,DE,1,0,1,0,0,1,0,1,,,0.259910017,0.100252807
Delaware,,DE,1,0,1,0,0,1,1,0,,,0.259893239,0.100252807
Delaware,,DE,1,0,1,0,0,1,1,1,,,0.259910017,0.100252807
Delaware,,DE,1,0,1,0,1,0,0,0,,,0.292049289,0.10910096
Delaware,,DE,1,0,1,0,1,0,0,1,,,0.292066067,0.10910096
Delaware,,DE,1,0,1,0,1,0,1,0,,,0.292049289,0.10910096
Delaware,,DE,1,0,1,0,1,0,1,1,,,0.292066067,0.10910096
Delaware,,DE,1,0,1,0,1,1,0,0,,,0.294824958,0.115006313
Delaware,,DE,1,0,1,0,1,1,0,1,,,0.294841737,0.115006313
Delaware,,DE,1,0,1,0,1,1,1,0,,,0.294824958,0.115006313
Delaware,,DE,1,0,1,0,1,1,1,1,,,0.294841737,0.115006313
Delaware,,DE,1,0,1,1,0,0,0,0,,,0.397284448,0.131892875
Delaware,,DE,1,0,1,1,0,0,0,1,,,0.397301227,0.131892875
Delaware,,DE,1,0,1,1,0,0,1,0,,,0.397284448,0.131892875
Delaware,,DE,1,0,1,1,0,0,1,1,,,0.397301227,0.131892875
Delaware,,DE,1,0,1,1,0,1,0,0,,,0.400060117,0.137798235
Delaware,,DE,1,0,1,1,0,1,0,1,,,0.400076896,0.137798235
Delaware,,DE,1,0,1,1,0,1,1,0,,,0.400060117,0.137798235
Delaware,,DE,1,0,1,1,0,1,1,1,,,0.400076896,0.137798235
Delaware,,DE,1,0,1,1,1,0,0,0,,,0.432216167,0.146646395
Delaware,,DE,1,0,1,1,1,0,0,1,,,0.432232946,0.146646395
Delaware,,DE,1,0,1,1,1,0,1,0,,,0.432216167,0.146646395
Delaware,,DE,1,0,1,1,1,0,1,1,,,0.432232946,0.146646395
Delaware,,DE,1,0,1,1,1,1,0,0,,,0.434991837,0.152551755
Delaware,,DE,1,0,1,1,1,1,0,1,,,0.435008615,0.152551755
Delaware,,DE,1,0,1,1,1,1,1,0,,,0.434991837,0.152551755
Delaware,,DE,1,0,1,1,1,1,1,1,,,0.435008615,0.152551755
Delaware,,DE,1,1,0,0,0,0,0,0,,,0.515452564,0.825703084
Delaware,,DE,1,1,0,0,0,0,0,1,,,0.515469372,0.825703084
Delaware,,DE,1,1,0,0,0,0,1,0,,,0.515452564,0.825703084
Delaware,,DE,1,1,0,0,0,0,1,1,,,0.515469372,0.825703084
Delaware,,DE,1,1,0,0,0,1,0,0,,,0.518228233,0.831608415
Delaware,,DE,1,1,0,0,0,1,0,1,,,0.518245041,0.831608415
Delaware,,DE,1,1,0,0,0,1,1,0,,,0.518228233,0.831608415
Delaware,,DE,1,1,0,0,0,1,1,1,,,0.518245041,0.831608415
Delaware,,DE,1,1,0,0,1,0,0,0,,,0.550384283,0.840456605
Delaware,,DE,1,1,0,0,1,0,0,1,,,0.550401092,0.840456605
Delaware,,DE,1,1,0,0,1,0,1,0,,,0.550384283,0.840456605
Delaware,,DE,1,1,0,0,1,0,1,1,,,0.550401092,0.840456605
Delaware,,DE,1,1,0,0,1,1,0,0,,,0.553159952,0.846361935
Delaware,,DE,1,1,0,0,1,1,0,1,,,0.553176761,0.846361935
Delaware,,DE,1,1,0,0,1,1,1,0,,,0.553159952,0.846361935
Delaware,,DE,1,1,0,0,1,1,1,1,,,0.553176761,0.846361935
Delaware,,DE,1,1,0,1,0,0,0,0,,,0.655619442,0.863248527
Delaware,,DE,1,1,0,1,0,0,0,1,,,0.655636251,0.863248527
Delaware,,DE,1,1,0,1,0,0,1,0,,,0.655619442,0.863248527
Delaware,,DE,1,1,0,1,0,0,1,1,,,0.655636251,0.863248527
Delaware,,DE,1,1,0,1,0,1,0,0,,,0.658395112,0.869153857
Delaware,,DE,1,1,0,1,0,1,0,1,,,0.65841192,0.869153857
Delaware,,DE,1,1,0,1,0,1,1,0,,,0.658395112,0.869153857
Delaware,,DE,1,1,0,1,0,1,1,1,,,0.65841192,0.869153857
Delaware,,DE,1,1,0,1,1,0,0,0,,,0.690551162,0.878002048
Delaware,,DE,1,1,0,1,1,0,0,1,,,0.69056797,0.878002048
Delaware,,DE,1,1,0,1,1,0,1,0,,,0.690551162,0.878002048
Delaware,,DE,1,1,0,1,1,0,1,1,,,0.69056797,0.878002048
Delaware,,DE,1,1,0,1,1,1,0,0,,,0.693326831,0.883907378
Delaware,,DE,1,1,0,1,1,1,0,1,,,0.693343639,0.883907378
Delaware,,DE,1,1,0,1,1,1,1,0,,,0.693326831,0.883907378
Delaware,,DE,1,1,0,1,1,1,1,1,,,0.693343639,0.883907378
Delaware,,DE,1,1,1,0,0,0,0,0,,,0.772570133,0.920050502
Delaware,,DE,1,1,1,0,0,0,0,1,,,0.772586942,0.920050502
Delaware,,DE,1,1,1,0,0,0,1,0,,,0.772570133,0.920050502
Delaware,,DE,1,1,1,0,0,0,1,1,,,0.772586942,0.920050502
Delaware,,DE,1,1,1,0,0,1,0,0,,,0.775345802,0.925955832
Delaware,,DE,1,1,1,0,0,1,0,1,,,0.775362611,0.925955832
Delaware,,DE,1,1,1,0,0,1,1,0,,,0.775345802,0.925955832
Delaware,,DE,1,1,1,0,0,1,1,1,,,0.775362611,0.925955832
Delaware,,DE,1,1,1,0,1,0,0,0,,,0.807501853,0.934804022
Delaware,,DE,1,1,1,0,1,0,0,1,,,0.807518661,0.934804022
Delaware,,DE,1,1,1,0,1,0,1,0,,,0.807501853,0.934804022
Delaware,,DE,1,1,1,0,1,0,1,1,,,0.807518661,0.934804022
Delaware,,DE,1,1,1,0,1,1,0,0,,,0.810277522,0.940709352
Delaware,,DE,1,1,1,0,1,1,0,1,,,0.81029433,0.940709352
Delaware,,DE,1,1,1,0,1,1,1,0,,,0.810277522,0.940709352
Delaware,,DE,1,1,1,0,1,1,1,1,,,0.81029433,0.940709352
Delaware,,DE,1,1,1,1,0,0,0,0,,,0.912737012,0.957595944
Delaware,,DE,1,1,1,1,0,0,0,1,,,0.91275382,0.957595944
Delaware,,DE,1,1,1,1,0,0,1,0,,,0.912737012,0.957595944
Delaware,,DE,1,1,1,1,0,0,1,1,,,0.91275382,0.957595944
Delaware,,DE,1,1,1,1,0,1,0,0,,,0.915512681,0.963501275
Delaware,,DE,1,1,1,1,0,1,0,1,,,0.91552949,0.963501275
Delaware,,DE,1,1,1,1,0,1,1,0,,,0.915512681,0.963501275
Delaware,,DE,1,1,1,1,0,1,1,1,,,0.91552949,0.963501275
Delaware,,DE,1,1,1,1,1,0,0,0,,,0.947668731,0.972349465
Delaware,,DE,1,1,1,1,1,0,0,1,,,0.94768554,0.972349465
Delaware,,DE,1,1,1,1,1,0,1,0,,,0.947668731,0.972349465
Delaware,,DE,1,1,1,1,1,0,1,1,,,0.94768554,0.972349465
Delaware,,DE,1,1,1,1,1,1,0,0,,,0.9504444,0.978254795
Delaware,,DE,1,1,1,1,1,1,0,1,,,0.950461209,0.978254795
Delaware,,DE,1,1,1,1,1,1,1,0,,,0.9504444,0.978254795
Delaware,,DE,1,1,1,1,1,1,1,1,,,0.950461209,0.978254795
District of Columbia,District of Columbia,DC,1,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,District of Columbia,DC,1,0,0,0,0,0,0,1,0,0,0,0
District of Columbia,District of Columbia,DC,1,0,0,0,0,0,1,0,0,0,0,0
District of Columbia,District of Columbia,DC,1,0,0,0,0,0,1,1,0,0,0,0
District of Columbia,District of Columbia,DC,1,0,0,0,0,1,0,0,0.000799089,0.000480315,0.000799089,0.000480315
District of Columbia,District of Columbia,DC,1,0,0,0,0,1,0,1,0.000799089,0.000480315,0.000799089,0.000480315
District of Columbia,District of Columbia,DC,1,0,0,0,0,1,1,0,0.000799089,0.000480315,0.000799089,0.000480315
District of Columbia,District of Columbia,DC,1,0,0,0,0,1,1,1,0.000799089,0.000480315,0.000799089,0.000480315
District of Columbia,District of Columbia,DC,1,0,0,0,1,0,0,0,0.015968358,0.055300277,0.015968358,0.055300277
District of Columbia,District of Columbia,DC,1,0,0,0,1,0,0,1,0.015968358,0.055300277,0.015968358,0.055300277
District of Columbia,District of Columbia,DC,1,0,0,0,1,0,1,0,0.015968358,0.055300277,0.015968358,0.055300277
District of Columbia,District of Columbia,DC,1,0,0,0,1,0,1,1,0.015968358,0.055300277,0.015968358,0.055300277
District of Columbia,District of Columbia,DC,1,0,0,0,1,1,0,0,0.016767448,0.055780593,0.016767448,0.055780593
District of Columbia,District of Columbia,DC,1,0,0,0,1,1,0,1,0.016767448,0.055780593,0.016767448,0.055780593
District of Columbia,District of Columbia,DC,1,0,0,0,1,1,1,0,0.016767448,0.055780593,0.016767448,0.055780593
District of Columbia,District of Columbia,DC,1,0,0,0,1,1,1,1,0.016767448,0.055780593,0.016767448,0.055780593
District of Columbia,District of Columbia,DC,1,0,0,1,0,0,0,0,0.143144444,0.079476133,0.143144444,0.079476133
District of Columbia,District of Columbia,DC,1,0,0,1,0,0,0,1,0.143144444,0.079476133,0.143144444,0.079476133
District of Columbia,District of Columbia,DC,1,0,0,1,0,0,1,0,0.143144444,0.079476133,0.143144444,0.079476133
District of Columbia,District of Columbia,DC,1,0,0,1,0,0,1,1,0.143144444,0.079476133,0.143144444,0.079476133
District of Columbia,District of Columbia,DC,1,0,0,1,0,1,0,0,0.143943533,0.07995645,0.143943533,0.07995645
District of Columbia,District of Columbia,DC,1,0,0,1,0,1,0,1,0.143943533,0.07995645,0.143943533,0.07995645
